,0,1
2139,72,157
2140,72,163
2141,72,177
2142,72,186
2143,72,189
2144,72,235
2145,72,241
2146,72,272
2147,72,280
2148,72,281
2149,72,291
2150,72,304
2151,72,312
2152,72,319
2153,72,321
2154,72,333
2155,72,345
2156,72,346
2157,72,363
2158,72,368
2159,72,395
2160,72,432
2161,73,22
2162,73,47
2163,73,50
2164,73,86
2165,73,132
2166,73,136
2167,73,141
2168,73,145
2169,73,146
2170,73,148
2171,73,157
2172,73,163
2173,73,177
2174,73,186
2175,73,189
2176,73,235
2177,73,241
2178,73,272
2179,73,277
2180,73,281
2181,73,291
2182,73,304
2183,73,312
2184,73,319
2185,73,321
2186,73,333
2187,73,345
2188,73,346
2189,73,347
2190,73,368
2191,73,395
2192,73,432
2193,74,25
2194,74,33
2195,74,47
2196,74,70
2197,74,88
2198,74,111
2199,74,131
2200,74,136
2201,74,141
2202,74,146
2203,74,150
2204,74,154
2205,74,157
2206,74,163
2207,74,177
2208,74,186
2209,74,189
2210,74,216
2211,74,235
2212,74,240
2213,74,241
2214,74,252
2215,74,254
2216,74,272
2217,74,281
2218,74,291
2219,74,304
2220,74,312
2221,74,319
2222,74,333
2223,74,345
2224,74,346
2225,74,368
2226,74,395
2227,74,425
2228,75,25
2229,75,33
2230,75,47
2231,75,70
2232,75,88
2233,75,108
2234,75,111
2235,75,131
2236,75,136
2237,75,141
2238,75,146
2239,75,150
2240,75,154
2241,75,157
2242,75,163
2243,75,177
2244,75,186
2245,75,189
2246,75,235
2247,75,240
2248,75,241
2249,75,252
2250,75,254
2251,75,272
2252,75,281
2253,75,291
2254,75,304
2255,75,312
2256,75,319
2257,75,333
2258,75,345
2259,75,346
2260,75,368
2261,75,395
2262,75,425
2263,76,25
2264,76,33
2265,76,47
2266,76,70
2267,76,88
2268,76,111
2269,76,131
2270,76,136
2271,76,141
2272,76,146
2273,76,150
2274,76,154
2275,76,157
2276,76,163
2277,76,177
2278,76,186
2279,76,189
2280,76,235
2281,76,240
2282,76,241
2283,76,252
2284,76,254
2285,76,272
2286,76,281
2287,76,283
2288,76,291
2289,76,312
2290,76,319
2291,76,333
2292,76,345
2293,76,346
2294,76,368
2295,76,395
2296,76,425
2297,77,2
2298,77,5
2299,77,17
2300,77,18
2301,77,26
2302,77,27
2303,77,33
2304,77,35
2305,77,39
2306,77,42
2307,77,46
2308,77,47
2309,77,49
2310,77,58
2311,77,80
2312,77,82
2313,77,88
2314,77,103
2315,77,104
2316,77,108
2317,77,120
2318,77,123
2319,77,124
2320,77,127
2321,77,130
2322,77,131
2323,77,136
2324,77,137
2325,77,143
2326,77,146
2327,77,148
2328,77,150
2329,77,157
2330,77,161
2331,77,163
2332,77,164
2333,77,177
2334,77,180
2335,77,183
2336,77,186
2337,77,187
2338,77,188
2339,77,189
2340,77,195
2341,77,196
2342,77,216
2343,77,232
2344,77,252
2345,77,253
2346,77,265
2347,77,268
2348,77,272
2349,77,283
2350,77,290
2351,77,291
2352,77,293
2353,77,296
2354,77,303
2355,77,304
2356,77,312
2357,77,314
2358,77,319
2359,77,326
2360,77,327
2361,77,333
2362,77,337
2363,77,339
2364,77,342
2365,77,344
2366,77,345
2367,77,346
2368,77,356
2369,77,357
2370,77,362
2371,77,368
2372,77,369
2373,77,377
2374,77,379
2375,77,387
2376,77,394
2377,77,395
2378,77,401
2379,77,410
2380,77,411
2381,77,421
2382,77,432
2383,77,438
2384,78,2
2385,78,5
2386,78,17
2387,78,18
2388,78,26
2389,78,27
2390,78,33
2391,78,35
2392,78,39
2393,78,42
2394,78,46
2395,78,47
2396,78,49
2397,78,58
2398,78,80
2399,78,82
2400,78,88
2401,78,103
2402,78,104
2403,78,108
2404,78,123
2405,78,124
2406,78,127
2407,78,130
2408,78,131
2409,78,136
2410,78,137
2411,78,143
2412,78,146
2413,78,148
2414,78,150
2415,78,157
2416,78,163
2417,78,164
2418,78,177
2419,78,180
2420,78,183
2421,78,186
2422,78,187
2423,78,188
2424,78,189
2425,78,195
2426,78,196
2427,78,216
2428,78,225
2429,78,232
2430,78,252
2431,78,253
2432,78,265
2433,78,268
2434,78,272
2435,78,283
2436,78,290
2437,78,291
2438,78,293
2439,78,296
2440,78,303
2441,78,304
2442,78,312
2443,78,314
2444,78,319
2445,78,326
2446,78,327
2447,78,333
2448,78,337
2449,78,339
2450,78,342
2451,78,344
2452,78,345
2453,78,346
2454,78,356
2455,78,357
2456,78,362
2457,78,368
2458,78,369
2459,78,377
2460,78,379
2461,78,387
2462,78,394
2463,78,395
2464,78,401
2465,78,410
2466,78,411
2467,78,421
2468,78,432
2469,78,438
2470,79,1
2471,79,2
2472,79,5
2473,79,17
2474,79,18
2475,79,33
2476,79,35
2477,79,39
2478,79,47
2479,79,58
2480,79,80
2481,79,88
2482,79,104
2483,79,108
2484,79,123
2485,79,131
2486,79,136
2487,79,137
2488,79,141
2489,79,143
2490,79,146
2491,79,150
2492,79,155
2493,79,157
2494,79,163
2495,79,164
2496,79,186
2497,79,187
2498,79,188
2499,79,189
2500,79,196
2501,79,235
2502,79,272
2503,79,284
2504,79,291
2505,79,304
2506,79,312
2507,79,314
2508,79,319
2509,79,321
2510,79,327
2511,79,333
2512,79,339
2513,79,345
2514,79,346
2515,79,351
2516,79,359
2517,79,368
2518,79,376
2519,79,383
2520,79,388
2521,79,394
2522,79,395
2523,79,399
2524,79,401
2525,79,410
2526,79,421
2527,80,1
2528,80,2
2529,80,5
2530,80,17
2531,80,18
2532,80,33
2533,80,35
2534,80,39
2535,80,47
2536,80,58
2537,80,80
2538,80,88
2539,80,104
2540,80,108
2541,80,123
2542,80,131
2543,80,136
2544,80,137
2545,80,141
2546,80,143
2547,80,146
2548,80,150
2549,80,155
2550,80,157
2551,80,163
2552,80,164
2553,80,186
2554,80,187
2555,80,188
2556,80,189
2557,80,196
2558,80,235
2559,80,272
2560,80,291
2561,80,304
2562,80,312
2563,80,314
2564,80,319
2565,80,321
2566,80,327
2567,80,333
2568,80,339
2569,80,345
2570,80,346
2571,80,359
2572,80,368
2573,80,388
2574,80,394
2575,80,395
2576,80,401
2577,80,410
2578,80,421
2579,81,47
2580,81,65
2581,81,108
2582,81,136
2583,81,143
2584,81,146
2585,81,157
2586,81,163
2587,81,186
2588,81,189
2589,81,196
2590,81,235
2591,81,272
2592,81,291
2593,81,304
2594,81,312
2595,81,319
2596,81,321
2597,81,333
2598,81,335
2599,81,339
2600,81,345
2601,81,346
2602,81,359
2603,81,364
2604,81,368
2605,81,395
2606,81,410
2607,81,421
2608,82,24
2609,82,47
2610,82,108
2611,82,136
2612,82,143
2613,82,146
2614,82,157
2615,82,163
2616,82,186
2617,82,189
2618,82,196
2619,82,235
2620,82,272
2621,82,291
2622,82,304
2623,82,312
2624,82,319
2625,82,321
2626,82,333
2627,82,335
2628,82,339
2629,82,345
2630,82,346
2631,82,358
2632,82,359
2633,82,364
2634,82,368
2635,82,395
2636,82,410
2637,82,421
2638,83,47
2639,83,108
2640,83,136
2641,83,143
2642,83,146
2643,83,157
2644,83,163
2645,83,186
2646,83,189
2647,83,196
2648,83,200
2649,83,235
2650,83,272
2651,83,291
2652,83,304
2653,83,312
2654,83,319
2655,83,333
2656,83,335
2657,83,339
2658,83,345
2659,83,346
2660,83,359
2661,83,368
2662,83,395
2663,83,410
2664,83,421
2665,84,47
2666,84,108
2667,84,136
2668,84,143
2669,84,146
2670,84,157
2671,84,163
2672,84,186
2673,84,189
2674,84,196
2675,84,235
2676,84,272
2677,84,291
2678,84,312
2679,84,319
2680,84,333
2681,84,335
2682,84,339
2683,84,345
2684,84,346
2685,84,359
2686,84,368
2687,84,395
2688,84,410
2689,84,421
2690,85,20
2691,85,22
2692,85,25
2693,85,50
2694,85,60
2695,85,95
2696,85,100
2697,85,136
2698,85,146
2699,85,154
2700,85,157
2701,85,163
2702,85,168
2703,85,171
2704,85,186
2705,85,188
2706,85,189
2707,85,190
2708,85,196
2709,85,210
2710,85,221
2711,85,225
2712,85,228
2713,85,235
2714,85,244
2715,85,252
2716,85,272
2717,85,281
2718,85,288
2719,85,304
2720,85,329
2721,85,333
2722,85,335
2723,85,338
2724,85,355
2725,85,359
2726,85,368
2727,85,373
2728,85,395
2729,85,396
2730,85,410
2731,85,421
2732,86,60
2733,86,61
2734,86,100
2735,86,136
2736,86,146
2737,86,154
2738,86,157
2739,86,158
2740,86,161
2741,86,163
2742,86,171
2743,86,186
2744,86,189
2745,86,190
2746,86,196
2747,86,210
2748,86,225
2749,86,228
2750,86,235
2751,86,252
2752,86,272
2753,86,281
2754,86,288
2755,86,304
2756,86,321
2757,86,329
2758,86,333
2759,86,335
2760,86,338
2761,86,355
2762,86,359
2763,86,361
2764,86,368
2765,86,373
2766,86,395
2767,86,396
2768,86,410
2769,86,421
2770,86,432
2771,87,60
2772,87,100
2773,87,136
2774,87,146
2775,87,154
2776,87,157
2777,87,163
2778,87,171
2779,87,186
2780,87,189
2781,87,190
2782,87,196
2783,87,210
2784,87,225
2785,87,228
2786,87,235
2787,87,252
2788,87,272
2789,87,281
2790,87,288
2791,87,291
2792,87,304
2793,87,312
2794,87,319
2795,87,321
2796,87,329
2797,87,333
2798,87,335
2799,87,338
2800,87,345
2801,87,346
2802,87,355
2803,87,359
2804,87,368
2805,87,373
2806,87,395
2807,87,396
2808,87,410
2809,87,421
2810,87,432
2811,88,60
2812,88,100
2813,88,136
2814,88,146
2815,88,154
2816,88,157
2817,88,163
2818,88,171
2819,88,186
2820,88,189
2821,88,190
2822,88,196
2823,88,210
2824,88,225
2825,88,228
2826,88,235
2827,88,252
2828,88,272
2829,88,281
2830,88,288
2831,88,291
2832,88,304
2833,88,307
2834,88,312
2835,88,319
2836,88,321
2837,88,329
2838,88,333
2839,88,335
2840,88,338
2841,88,345
2842,88,346
2843,88,355
2844,88,359
2845,88,368
2846,88,373
2847,88,395
2848,88,396
2849,88,410
2850,88,421
2851,88,432
2852,89,32
2853,89,36
2854,89,38
2855,89,46
2856,89,60
2857,89,73
2858,89,77
2859,89,86
2860,89,94
2861,89,97
2862,89,125
2863,89,132
2864,89,136
2865,89,146
2866,89,148
2867,89,151
2868,89,157
2869,89,163
2870,89,177
2871,89,186
2872,89,188
2873,89,189
2874,89,207
2875,89,228
2876,89,235
2877,89,236
2878,89,263
2879,89,268
2880,89,272
2881,89,277
2882,89,279
2883,89,281
2884,89,288
2885,89,291
2886,89,297
2887,89,304
2888,89,312
2889,89,319
2890,89,321
2891,89,322
2892,89,327
2893,89,333
2894,89,342
2895,89,345
2896,89,346
2897,89,367
2898,89,378
2899,89,385
2900,89,392
2901,89,395
2902,89,398
2903,90,32
2904,90,36
2905,90,38
2906,90,46
2907,90,60
2908,90,73
2909,90,77
2910,90,86
2911,90,94
2912,90,97
2913,90,125
2914,90,132
2915,90,136
2916,90,146
2917,90,148
2918,90,151
2919,90,157
2920,90,163
2921,90,177
2922,90,186
2923,90,188
2924,90,189
2925,90,207
2926,90,228
2927,90,235
2928,90,236
2929,90,263
2930,90,268
2931,90,272
2932,90,277
2933,90,279
2934,90,281
2935,90,291
2936,90,297
2937,90,304
2938,90,312
2939,90,319
2940,90,321
2941,90,322
2942,90,327
2943,90,333
2944,90,342
2945,90,345
2946,90,346
2947,90,367
2948,90,378
2949,90,385
2950,90,392
2951,90,395
2952,90,398
2953,90,417
2954,91,38
2955,91,70
2956,91,73
2957,91,125
2958,91,129
2959,91,132
2960,91,136
2961,91,146
2962,91,148
2963,91,151
2964,91,163
2965,91,186
2966,91,189
2967,91,190
2968,91,200
2969,91,235
2970,91,236
2971,91,241
2972,91,268
2973,91,272
2974,91,281
2975,91,291
2976,91,297
2977,91,304
2978,91,312
2979,91,319
2980,91,327
2981,91,333
2982,91,345
2983,91,346
2984,91,378
2985,91,386
2986,91,392
2987,91,395
2988,92,31
2989,92,38
2990,92,70
2991,92,73
2992,92,104
2993,92,105
2994,92,125
2995,92,129
2996,92,132
2997,92,136
2998,92,141
2999,92,146
3000,92,148
3001,92,151
3002,92,157
3003,92,163
3004,92,165
3005,92,186
3006,92,189
3007,92,190
3008,92,200
3009,92,235
3010,92,236
3011,92,268
3012,92,272
3013,92,281
3014,92,291
3015,92,297
3016,92,304
3017,92,312
3018,92,319
3019,92,325
3020,92,327
3021,92,333
3022,92,339
3023,92,342
3024,92,344
3025,92,345
3026,92,346
3027,92,378
3028,92,386
3029,92,392
3030,92,395
3031,92,400
3032,92,429
3033,93,22
3034,93,38
3035,93,73
3036,93,125
3037,93,132
3038,93,136
3039,93,146
3040,93,148
3041,93,151
3042,93,163
3043,93,186
3044,93,189
3045,93,235
3046,93,268
3047,93,272
3048,93,273
3049,93,281
3050,93,291
3051,93,297
3052,93,304
3053,93,306
3054,93,312
3055,93,319
3056,93,321
3057,93,329
3058,93,333
3059,93,345
3060,93,346
3061,93,378
3062,93,395
3063,94,22
3064,94,23
3065,94,38
3066,94,73
3067,94,125
3068,94,132
3069,94,136
3070,94,146
3071,94,148
3072,94,151
3073,94,163
3074,94,186
3075,94,189
3076,94,235
3077,94,268
3078,94,272
3079,94,273
3080,94,281
3081,94,283
3082,94,291
3083,94,297
3084,94,304
3085,94,312
3086,94,319
3087,94,321
3088,94,333
3089,94,341
3090,94,345
3091,94,346
3092,94,378
3093,94,395
3094,95,22
3095,95,38
3096,95,55
3097,95,73
3098,95,125
3099,95,132
3100,95,136
3101,95,146
3102,95,148
3103,95,151
3104,95,163
3105,95,186
3106,95,189
3107,95,235
3108,95,268
3109,95,272
3110,95,273
3111,95,281
3112,95,291
3113,95,297
3114,95,304
3115,95,312
3116,95,319
3117,95,321
3118,95,333
3119,95,345
3120,95,346
3121,95,350
3122,95,378
3123,95,395
3124,96,22
3125,96,38
3126,96,73
3127,96,125
3128,96,132
3129,96,136
3130,96,146
3131,96,148
3132,96,151
3133,96,163
3134,96,186
3135,96,189
3136,96,235
3137,96,268
3138,96,272
3139,96,273
3140,96,281
3141,96,291
3142,96,297
3143,96,304
3144,96,312
3145,96,319
3146,96,321
3147,96,333
3148,96,345
3149,96,346
3150,96,378
3151,96,395
3152,97,22
3153,97,38
3154,97,73
3155,97,125
3156,97,132
3157,97,136
3158,97,146
3159,97,148
3160,97,151
3161,97,163
3162,97,186
3163,97,189
3164,97,235
3165,97,237
3166,97,268
3167,97,272
3168,97,273
3169,97,281
3170,97,291
3171,97,297
3172,97,299
3173,97,304
3174,97,312
3175,97,319
3176,97,321
3177,97,331
3178,97,333
3179,97,345
3180,97,346
3181,97,378
3182,97,395
3183,98,22
3184,98,32
3185,98,38
3186,98,73
3187,98,125
3188,98,132
3189,98,136
3190,98,146
3191,98,148
3192,98,151
3193,98,163
3194,98,186
3195,98,189
3196,98,235
3197,98,237
3198,98,254
3199,98,265
3200,98,268
3201,98,272
3202,98,273
3203,98,281
3204,98,291
3205,98,297
3206,98,304
3207,98,312
3208,98,319
3209,98,321
3210,98,333
3211,98,345
3212,98,346
3213,98,378
3214,98,395
3215,99,22
3216,99,38
3217,99,73
3218,99,125
3219,99,132
3220,99,136
3221,99,146
3222,99,148
3223,99,151
3224,99,163
3225,99,186
3226,99,189
3227,99,235
3228,99,237
3229,99,268
3230,99,272
3231,99,273
3232,99,281
3233,99,291
3234,99,297
3235,99,304
3236,99,312
3237,99,319
3238,99,321
3239,99,333
3240,99,345
3241,99,346
3242,99,378
3243,99,395
3244,100,0
3245,100,6
3246,100,22
3247,100,27
3248,100,38
3249,100,103
3250,100,132
3251,100,136
3252,100,146
3253,100,148
3254,100,151
3255,100,157
3256,100,163
3257,100,186
3258,100,189
3259,100,205
3260,100,216
3261,100,235
3262,100,237
3263,100,252
3264,100,254
3265,100,268
3266,100,272
3267,100,281
3268,100,291
3269,100,295
3270,100,297
3271,100,311
3272,100,312
3273,100,319
3274,100,321
3275,100,331
3276,100,333
3277,100,345
3278,100,346
3279,100,378
3280,100,395
3281,100,439
3282,100,440
3283,101,11
3284,101,13
3285,101,17
3286,101,36
3287,101,50
3288,101,53
3289,101,77
3290,101,103
3291,101,108
3292,101,136
3293,101,146
3294,101,157
3295,101,163
3296,101,167
3297,101,186
3298,101,189
3299,101,196
3300,101,206
3301,101,229
3302,101,235
3303,101,236
3304,101,237
3305,101,239
3306,101,242
3307,101,243
3308,101,252
3309,101,253
3310,101,265
3311,101,268
3312,101,272
3313,101,277
3314,101,285
3315,101,291
3316,101,312
3317,101,319
3318,101,332
3319,101,333
3320,101,345
3321,101,346
3322,101,360
3323,101,361
3324,101,366
3325,101,395
3326,101,410
3327,101,413
3328,101,425
3329,101,432
3330,101,437
3331,102,6
3332,102,11
3333,102,13
3334,102,17
3335,102,36
3336,102,50
3337,102,53
3338,102,77
3339,102,103
3340,102,108
3341,102,136
3342,102,146
3343,102,157
3344,102,163
3345,102,167
3346,102,186
3347,102,189
3348,102,196
3349,102,206
3350,102,229
3351,102,235
3352,102,236
3353,102,237
3354,102,239
3355,102,242
3356,102,243
3357,102,252
3358,102,253
3359,102,265
3360,102,268
3361,102,272
3362,102,277
3363,102,285
3364,102,291
3365,102,312
3366,102,319
3367,102,332
3368,102,333
3369,102,345
3370,102,346
3371,102,360
3372,102,361
3373,102,366
3374,102,395
3375,102,410
3376,102,413
3377,102,425
3378,102,432
3379,102,437
3380,103,53
3381,103,103
3382,103,104
3383,103,136
3384,103,145
3385,103,146
3386,103,150
3387,103,163
3388,103,178
3389,103,184
3390,103,186
3391,103,189
3392,103,196
3393,103,216
3394,103,235
3395,103,236
3396,103,237
3397,103,239
3398,103,243
3399,103,244
3400,103,252
3401,103,253
3402,103,265
3403,103,268
3404,103,274
3405,103,285
3406,103,291
3407,103,312
3408,103,319
3409,103,321
3410,103,333
3411,103,339
3412,103,345
3413,103,346
3414,103,361
3415,103,366
3416,103,380
3417,103,395
3418,103,418
3419,103,432
3420,103,437
3421,104,53
3422,104,103
3423,104,104
3424,104,136
3425,104,145
3426,104,146
3427,104,150
3428,104,163
3429,104,186
3430,104,189
3431,104,196
3432,104,216
3433,104,235
3434,104,236
3435,104,237
3436,104,239
3437,104,244
3438,104,252
3439,104,253
3440,104,268
3441,104,274
3442,104,285
3443,104,291
3444,104,312
3445,104,319
3446,104,321
3447,104,333
3448,104,339
3449,104,345
3450,104,346
3451,104,361
3452,104,366
3453,104,395
3454,104,418
3455,104,432
3456,104,437
3457,105,53
3458,105,67
3459,105,103
3460,105,104
3461,105,136
3462,105,145
3463,105,146
3464,105,150
3465,105,163
3466,105,186
3467,105,189
3468,105,196
3469,105,216
3470,105,235
3471,105,236
3472,105,237
3473,105,239
3474,105,244
3475,105,252
3476,105,253
3477,105,268
3478,105,274
3479,105,285
3480,105,291
3481,105,312
3482,105,319
3483,105,321
3484,105,333
3485,105,339
3486,105,345
3487,105,346
3488,105,361
3489,105,366
3490,105,395
3491,105,432
3492,105,437
3493,106,53
3494,106,103
3495,106,104
3496,106,136
3497,106,145
3498,106,146
3499,106,150
3500,106,163
3501,106,186
3502,106,189
3503,106,196
3504,106,216
3505,106,235
3506,106,236
3507,106,237
3508,106,239
3509,106,244
3510,106,252
3511,106,253
3512,106,268
3513,106,274
3514,106,285
3515,106,291
3516,106,312
3517,106,319
3518,106,321
3519,106,333
3520,106,339
3521,106,345
3522,106,346
3523,106,361
3524,106,366
3525,106,395
3526,106,432
3527,106,437
3528,107,53
3529,107,103
3530,107,104
3531,107,136
3532,107,145
3533,107,146
3534,107,150
3535,107,163
3536,107,186
3537,107,189
3538,107,196
3539,107,216
3540,107,235
3541,107,236
3542,107,237
3543,107,239
3544,107,244
3545,107,252
3546,107,253
3547,107,268
3548,107,274
3549,107,285
3550,107,291
3551,107,312
3552,107,319
3553,107,321
3554,107,333
3555,107,339
3556,107,345
3557,107,346
3558,107,361
3559,107,366
3560,107,395
3561,107,432
3562,107,437
3563,108,0
3564,108,36
3565,108,39
3566,108,53
3567,108,124
3568,108,131
3569,108,146
3570,108,163
3571,108,178
3572,108,180
3573,108,186
3574,108,189
3575,108,220
3576,108,252
3577,108,255
3578,108,265
3579,108,268
3580,108,291
3581,108,312
3582,108,315
3583,108,319
3584,108,321
3585,108,333
3586,108,345
3587,108,346
3588,108,418
3589,108,419
3590,108,440
3591,109,0
3592,109,36
3593,109,39
3594,109,53
3595,109,124
3596,109,146
3597,109,163
3598,109,177
3599,109,178
3600,109,186
3601,109,189
3602,109,220
3603,109,252
3604,109,255
3605,109,265
3606,109,268
3607,109,291
3608,109,304
3609,109,312
3610,109,315
3611,109,319
3612,109,321
3613,109,333
3614,109,345
3615,109,346
3616,109,418
3617,109,419
3618,109,440
3619,110,0
3620,110,36
3621,110,39
3622,110,53
3623,110,124
3624,110,146
3625,110,150
3626,110,163
3627,110,177
3628,110,178
3629,110,186
3630,110,189
3631,110,220
3632,110,252
3633,110,265
3634,110,268
3635,110,291
3636,110,312
3637,110,319
3638,110,321
3639,110,333
3640,110,345
3641,110,346
3642,110,418
3643,110,440
3644,111,0
3645,111,36
3646,111,39
3647,111,53
3648,111,84
3649,111,146
3650,111,150
3651,111,163
3652,111,178
3653,111,186
3654,111,189
3655,111,220
3656,111,252
3657,111,265
3658,111,268
3659,111,272
3660,111,291
3661,111,312
3662,111,319
3663,111,321
3664,111,333
3665,111,339
3666,111,345
3667,111,346
3668,111,360
3669,111,440
3670,112,0
3671,112,36
3672,112,39
3673,112,53
3674,112,84
3675,112,146
3676,112,150
3677,112,163
3678,112,178
3679,112,186
3680,112,189
3681,112,220
3682,112,252
3683,112,265
3684,112,268
3685,112,291
3686,112,312
3687,112,319
3688,112,321
3689,112,333
3690,112,345
3691,112,346
3692,112,360
3693,112,440
3694,113,0
3695,113,36
3696,113,39
3697,113,53
3698,113,80
3699,113,84
3700,113,111
3701,113,140
3702,113,146
3703,113,150
3704,113,163
3705,113,170
3706,113,178
3707,113,186
3708,113,189
3709,113,220
3710,113,221
3711,113,223
3712,113,252
3713,113,265
3714,113,268
3715,113,274
3716,113,291
3717,113,295
3718,113,312
3719,113,319
3720,113,321
3721,113,333
3722,113,345
3723,113,346
3724,113,360
3725,113,383
3726,113,416
3727,113,417
3728,113,418
3729,113,440
3730,114,9
3731,114,11
3732,114,16
3733,114,27
3734,114,53
3735,114,90
3736,114,110
3737,114,112
3738,114,133
3739,114,146
3740,114,163
3741,114,177
3742,114,186
3743,114,189
3744,114,198
3745,114,213
3746,114,220
3747,114,241
3748,114,252
3749,114,253
3750,114,268
3751,114,281
3752,114,291
3753,114,297
3754,114,304
3755,114,312
3756,114,319
3757,114,321
3758,114,331
3759,114,333
3760,114,344
3761,114,345
3762,114,346
3763,114,360
3764,114,425
3765,115,9
3766,115,11
3767,115,16
3768,115,27
3769,115,53
3770,115,90
3771,115,110
3772,115,112
3773,115,133
3774,115,146
3775,115,163
3776,115,169
3777,115,186
3778,115,189
3779,115,198
3780,115,213
3781,115,220
3782,115,252
3783,115,268
3784,115,281
3785,115,291
3786,115,297
3787,115,304
3788,115,312
3789,115,319
3790,115,321
3791,115,331
3792,115,333
3793,115,345
3794,115,346
3795,115,360
3796,115,425
3797,116,11
3798,116,16
3799,116,27
3800,116,53
3801,116,90
3802,116,110
3803,116,112
3804,116,133
3805,116,146
3806,116,163
3807,116,186
3808,116,189
3809,116,213
3810,116,241
3811,116,252
3812,116,268
3813,116,281
3814,116,291
3815,116,304
3816,116,312
3817,116,319
3818,116,321
3819,116,333
3820,116,345
3821,116,346
3822,116,360
3823,117,11
3824,117,16
3825,117,27
3826,117,53
3827,117,90
3828,117,110
3829,117,112
3830,117,133
3831,117,146
3832,117,163
3833,117,186
3834,117,189
3835,117,213
3836,117,252
3837,117,268
3838,117,281
3839,117,291
3840,117,312
3841,117,319
3842,117,321
3843,117,331
3844,117,333
3845,117,345
3846,117,346
3847,117,360
3848,118,0
3849,118,11
3850,118,16
3851,118,27
3852,118,36
3853,118,53
3854,118,90
3855,118,110
3856,118,112
3857,118,133
3858,118,146
3859,118,163
3860,118,186
3861,118,189
3862,118,213
3863,118,252
3864,118,268
3865,118,281
3866,118,291
3867,118,304
3868,118,312
3869,118,319
3870,118,321
3871,118,331
3872,118,333
3873,118,345
3874,118,346
3875,118,360
3876,118,377
3877,118,418
3878,118,428
3879,119,0
3880,119,11
3881,119,16
3882,119,27
3883,119,36
3884,119,39
3885,119,53
3886,119,90
3887,119,110
3888,119,112
3889,119,133
3890,119,146
3891,119,156
3892,119,163
3893,119,186
3894,119,189
3895,119,213
3896,119,252
3897,119,265
3898,119,268
3899,119,281
3900,119,291
3901,119,304
3902,119,312
3903,119,319
3904,119,321
3905,119,331
3906,119,333
3907,119,345
3908,119,346
3909,119,360
3910,119,377
3911,119,418
3912,120,0
3913,120,11
3914,120,16
3915,120,27
3916,120,36
3917,120,53
3918,120,90
3919,120,110
3920,120,112
3921,120,133
3922,120,146
3923,120,163
3924,120,186
3925,120,189
3926,120,213
3927,120,245
3928,120,252
3929,120,268
3930,120,281
3931,120,291
3932,120,312
3933,120,319
3934,120,321
3935,120,331
3936,120,333
3937,120,345
3938,120,346
3939,120,360
3940,120,377
3941,120,418
3942,121,0
3943,121,90
3944,121,94
3945,121,112
3946,121,133
3947,121,146
3948,121,148
3949,121,150
3950,121,160
3951,121,163
3952,121,177
3953,121,186
3954,121,189
3955,121,198
3956,121,201
3957,121,213
3958,121,241
3959,121,252
3960,121,268
3961,121,291
3962,121,297
3963,121,304
3964,121,312
3965,121,319
3966,121,321
3967,121,328
3968,121,329
3969,121,333
3970,121,345
3971,121,346
3972,121,358
3973,121,424
3974,122,0
3975,122,90
3976,122,112
3977,122,133
3978,122,146
3979,122,148
3980,122,150
3981,122,160
3982,122,163
3983,122,186
3984,122,189
3985,122,198
3986,122,201
3987,122,213
3988,122,241
3989,122,252
3990,122,268
3991,122,291
3992,122,297
3993,122,312
3994,122,319
3995,122,321
3996,122,328
3997,122,329
3998,122,333
3999,122,345
4000,122,346
4001,122,358
4002,122,424
4003,123,0
4004,123,108
4005,123,112
4006,123,133
4007,123,146
4008,123,148
4009,123,150
4010,123,160
4011,123,163
4012,123,186
4013,123,189
4014,123,198
4015,123,201
4016,123,213
4017,123,241
4018,123,252
4019,123,268
4020,123,291
4021,123,297
4022,123,304
4023,123,312
4024,123,319
4025,123,321
4026,123,328
4027,123,329
4028,123,333
4029,123,345
4030,123,346
4031,123,358
4032,123,424
4033,124,0
4034,124,112
4035,124,133
4036,124,146
4037,124,148
4038,124,150
4039,124,160
4040,124,163
4041,124,186
4042,124,189
4043,124,198
4044,124,201
4045,124,213
4046,124,241
4047,124,252
4048,124,268
4049,124,291
4050,124,297
4051,124,304
4052,124,312
4053,124,319
4054,124,321
4055,124,328
4056,124,329
4057,124,333
4058,124,345
4059,124,346
4060,124,358
4061,124,424
4062,125,0
4063,125,37
4064,125,112
4065,125,133
4066,125,146
4067,125,148
4068,125,150
4069,125,160
4070,125,163
4071,125,177
4072,125,186
4073,125,189
4074,125,198
4075,125,201
4076,125,213
4077,125,241
4078,125,252
4079,125,268
4080,125,291
4081,125,297
4082,125,304
4083,125,312
4084,125,319
4085,125,321
4086,125,328
4087,125,329
4088,125,333
4089,125,345
4090,125,346
4091,125,358
4092,125,417
4093,125,424
4094,126,0
4095,126,112
4096,126,133
4097,126,146
4098,126,148
4099,126,150
4100,126,160
4101,126,163
4102,126,177
4103,126,186
4104,126,189
4105,126,198
4106,126,201
4107,126,213
4108,126,241
4109,126,252
4110,126,268
4111,126,291
4112,126,297
4113,126,312
4114,126,319
4115,126,321
4116,126,328
4117,126,329
4118,126,333
4119,126,345
4120,126,346
4121,126,358
4122,126,417
4123,126,424
4124,127,0
4125,127,112
4126,127,133
4127,127,135
4128,127,146
4129,127,148
4130,127,149
4131,127,150
4132,127,160
4133,127,163
4134,127,177
4135,127,186
4136,127,189
4137,127,198
